Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота
МБОУ Гимназия №18;Краснодар;1;80;45,040235;38,9760801
Средняя общеобразовательная школа 7 г.Краснокаменска;Краснокаменск;1;80;50,092858;118,0323407
"МАОУ ""СОШ №7""";Курган;2;80;55,4443448;65,3161339
"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №3""";Кумертау;1;80;52,7565537;55,7969915
МАОУ СОШ №42 города Тюмени;Тюмень;1;80;57,1530824;65,5343118
Средняя школа имени Бауыржана Момышулы;Урджар;1;80;47,13134343;81,72277474
Муниципальное автономное общеобразовательное учреждение гимназия № 6;Хабаровск;1;80;48,4647991;135,0598811
МБОУ лицей №3;Учалы;1;80;54,3066965;59,4126559
ГБПОУ Республики Саха (Якутия) Горно-геологический техникум;Хандыга;1;80;62,65333;135,5667
муниципальное общеобразовательное бюджетное учреждение лицей №22 г.Сочи Краснодарского края;Сочи;1;80;43,5855829;39,7231419
"МОУ ""Средняя школа №7 городского округа Стрежевой с углубленным изучением отдельных предметов"" Томской области";Стрежевой;1;80;60,7328199;77,6040323
МАОУ СОШ №9 с углубленным изучением отдельных предметов;Тобольск;1;80;58,2016828;68,2538392
"МАОУ ""СОШ №9 с углубленным изучением отдельных предметов""";Тобольск;2;80;58,2016828;68,2538392
"КГУ ""Школа-гимназия №4 имени Л.Н. Толстого"" г. Степногорска Акмолинской области";Степногорск;3;79;52,35062;71,88161
Средняя общеобразовательная школа 31 г.Семей Р.Казахстан;Семей;1;79;50,42675;80,26669
Министерство воспитания и образования;Хартум;1;79;15,55177;32,53241
Средняя школа №4 г.Хазар;Хазар;1;79;41,9974;48,33325
Средняя многопрофильная школа 37 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;2;79;49,97143;82,60586
Школа-лицей 46;Шымкент;2;79;42,3;69,6
лицей № 9 имени О.А. Жолдасбекова;Шымкент;1;79;42,3;69,6
Общеобразовательная школа 3 акимата г. Шахтинска Р.Казахстан;Шахтинск;2;79;49,707604;72,589723
Средняя общеобразовательная школа Кудургу № 2 имени Кусенбекова р.Кыргызстан;Кудургу;2;79;42,751123;78,116743
Калиновская средняя школа им. Г.Мусрепова п.Рузаевка СКО Р.Казахстан;Рузаевка;2;79;54,0583238;44,949116
"БОУ ""Русскополянская средняя общеобразовательная школа №2 имени Героя Советского Союза Г. Г. Светецкого""";Русская Поляна;2;79;53,77944;73,88056
МБОУ Школа №71;Прокопьевск;2;79;53,8604562;86,7183428
Сибирский геофизический колледж;Новосибирск;1;79;55,0281016;82,9210575
Государственная школа-интернат одарённых детей им.Сапармурата Туркменбаши;Ашхабад;1;79;37,95;58,38333
Бийский лицей-интернат Алтайского края;Бийск;2;78;52,5393683;85,2138852
МБОУ СОШ №13 г. Бердска;Бердск;1;78;54,7582375;83,1072212
Средняя общеобразовательная школа 1 г.Березовский;Березовский;1;78;55,6692853;86,2744636
