Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота
Школа-лицей 3 имени Шокана Уалиханова города Усть-Каменогорска;Усть-Каменогорск;2;66;49.97143;82.60586
Средняя школа 24 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;2;66;49.97143;82.60586
Средняя многопрофильная школа 37 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;3;66;49.97143;82.60586
Школа-лицей №46;Шымкент;3;66;42.3;69.6
Школа лицей им. И.А. Абдразакова;Чолпон-Ата;1;66;42.64944;77.08225
Средняя общеобразовательная школа 10 г.Семей Р.Казахстан;Семей;1;66;50.42675;80.26669
МБОУ СОШ №77;Новокузнецк;3;66;53.7942757;87.2144046
МБОУ СОШ №2 г.Мыски. Кемеровская область;Мыски;2;66;53.7125516;87.8056657
Средняя общеобразовательная школа № 84 г.Кемерово;Кемерово;2;66;55.3909721;86.0467864
Средняя общеобразовательная школа № 54 г. Кемерово;Кемерово;3;66;55.3909721;86.0467864
Школа-лицей 101 г.Караганда Р.Казахстан;Караганда;2;66;49.83333;73.1658
МБОУ СОШ №99;Кемерово;3;66;55.3909721;86.0467864
Средняя общеобразовательная школа 28 г.Киселевск;Киселевск;8;66;54.0060382;86.6367387
ГОУ ВПО Кемеровский государственный университет;Кемерово;1;66;55.3909721;86.0467864
Общеобразовательная средняя школа 4 г.Жезказгана Р.Казахстан;Жезказган;6;66;47.78333;67.76667
Жезказганский политехнический колледж г.Жезказган Р.Казахстан;Жезказган;1;66;47.78333;67.76667
"МОУ ""Лицей №1""";Ачинск;8;66;56.2538662;90.47949
"МБОУ Анжеро-Судженского городского округа ""Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Г. Панфилова""";Анжеро-Судженск;5;66;56.0787179;86.0202207
Средняя общеобразовательная школа № 8 г.Юрги Кемеровской области;Юрга;6;66;55.7202689;84.8885516
МБОУ Средняя общеобразовательная школа №6 г.Юрги;Юрга;3;66;55.7202689;84.8885516
МБОУ Анжеро-Судженского г.о. Средняя общеобразовательная школа № 22;Анжеро-Судженск;3;65;56.0787179;86.0202207
Муниципальная средняя (полная) общеобразовательная школа № 4 г.Асино;Асино;6;65;56.9908444;86.1765724
Лицей 48 г.Алматы Р.Казахстан;Алматы;1;65;43.25667;76.92861
МБОУСОШ№1 п.г.т. Каа-Хем;Каа-Хем;2;65;51.68333;94.73333
"Средняя общеобразовательная школа для девочек ""Аль-Райя"" ";Дубаи;1;65;25.0657;55.17128
Глубоковская средняя школа имени Ы.Алтынсарина ВКО Р.Казахстан;Глубокое;1;65;50.14112;82.31329
Средняя общеобразовательная школа 74 г.Караганда Р.Казахстан;Караганда;4;65;49.83333;73.1658
"МАНОУ ""Лицей № 4"" Ленинск-Кузнецкого городского округа Кемеровской области";Ленинск-Кузнецкий;4;65;54.6674092;86.1796724
Средняя общеобразовательная школа 12 г.Минусинск;Минусинск;3;65;53.7105509;91.6871866
Средняя общеобразовательная школа 1 им.Н.Г.Чернышевского г.Семей Р.Казахстан;Семей;5;65;50.42675;80.26669
"КГУ ""Экономический лицей"" государственного учреждения ""Отдел образования города Семей ВКО""";Семей;1;65;50.42675;80.26669
