Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота;Расстояние;
Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №2 имени Асхата Масгутовича Мирзагитова с. Кандры муниципального района Туймазинский район  Республики Башкортостан;Кандры;1;82;54,56667;54,11667;1934
СОУ № 54 им. И. Обидова;Канибадам;1;82;40,29414;70,43122;2084
МБОУ СОШ №89 с углубленным изучением отдельных предметов ;Ижевск;1;82;56,8527444;53,2113961;1921
Средняя общеобразовательная школа 96 г.Кемерово;Кемерово;1;82;55,3909721;86,0467864;139
МБОУ города Новосибирска Гимназия №1;Новосибирск;1;82;55,0281016;82,9210575;206
БОУ г.Омска Гимназия №84;Омск;1;82;54,9848136;73,3674638;743
КГУ Школа-лицей №66;Нур-Султан;1;82;51,1801;71,44598;1061
КГУ Школа-Лицей №1 г. Астана;Нур-Султан;1;82;51,1801;71,44598;1061
МБОУ Евгащинская средняя общеобразовательная школа имени генерал-майора авиации Дмитрия Михайловича Ефименко;Омск;1;82;54,9848136;73,3674638;743
Средняя общеобразовательная школа 24 города Павлодара;Павлодар;1;82;52,28333;76,96667;695
МАОУ СОШ 44;Пермь;1;82;58,0103211;56,2341778;1721
МАОУ СОШМастерград г. Перми;Пермь;1;82;58,0103211;56,2341778;1721
Школа-лицей 1 г.Риддера Р.Казахстан;Риддер;2;82;51,07371953;83,94533081;605
МОБУ Лицей №7;Минусинск;1;82;53,7105509;91,6871866;527
Газпром школа;Москва;1;82;55,75222;37,61556;2875
Средняя общеобразовательная школа 112 с углубленным изучением информатики г.Новокузнецка;Новокузнецк;1;82;53,7942757;87,2144046;332
Средняя общеобразовательная школа 162 г.Новосибирск;Новосибирск;1;82;55,0281016;82,9210575;206
МБОУ СОШ №110 г.Трехгорный;Трехгорный;1;82;54,8178174;58,4465039;1661
Дальневосточный государственный университет путей сообщения г.Хабаровск;Хабаровск;1;82;48,4647991;135,0598811;3424
Бюджетное общеобразовательное учреждение Ханты-Мансийского автономного округа - Югры Югорский физико-математический лицей-интернат города Ханты-Мансийска Тюменской области;Ханты-Мансийск;1;82;61,0024344;69,0183322;1043
МБОУ Гимназия №5 г. Усть-Лабинск;Усть-Лабинск;1;82;45,222676;39,6930239;3339
